"t (day)" "dm/dt (M_sun/yr)"
9.07188479 0.01458331081464927
9.092806993858746 0.014781269964192713
9.113777449941194 0.014979685660724815
9.134796269529945 0.01517855895716566
9.155863564164228 0.015377890908863504
9.17697944564053 0.01561703792829974
9.19814402601316 0.01588314671611662
9.219357417594864 0.016149869222299263
9.240619732957398 0.016417206862247048
9.26193108493215 0.01670004865162037
9.283291586610721 0.017044146985909718
9.304701351345535 0.017389038903414044
9.326160492750441 0.017734726234349515
9.3476691247013 0.018081210813153118
9.36922736133661 0.01849536695521729
9.390835317058105 0.018927627136685058
9.412493106531358 0.01936088422627573
9.434200844686384 0.019795140523127187
9.455958646718267 0.020265904182129747
9.47776662808776 0.02079224861796032
9.499624904521898 0.021319806945483896
9.521533592014615 0.021848581964260906
9.543492806827354 0.022378576480308228
9.56550266548969 0.02300353144386533
9.587563284799954 0.02363054402750035
9.609674781825834 0.024259002670625814
9.631837273905015 0.024888910708243454
9.654050878645789 0.02557743521475514
9.67631571392769 0.026306961803697005
9.698631897902109 0.02703817087697015
9.720999548992932 0.027771066314835575
9.743418785897152 0.02852419281018842
9.765889727585519 0.029357746550829383
9.788412493303156 0.030193222690364552
9.810987202570203 0.031030625662362445
9.833613975182438 0.03186995991061626
9.856292931211925 0.03278786660961883
9.879024191007645 0.033728339531555324
9.901807875196136 0.03467098143674632
9.924644104682137 0.03561579732745012
9.947533000649218 0.03660014576916679
9.970474684560438 0.03764568725661108
9.993469278158978 0.038693640043652826
10.016516903468796 0.039744009691396964
10.039617682795265 0.040796801773773546
10.06277173872583 0.04194558277481433
10.085979194130662 0.043098251623602396
10.109240172163284 0.04425357883646717
10.132554796261262 0.045411570544310664
10.155923190146838 0.046626510661355404
10.17934547782759 0.04788269941316483
10.20282178359709 0.04914178527376239
10.226352232035563 0.05040377492465939
10.249936948010552 0.05168515287943336
10.273576056677586 0.05304247992858737
10.297269683480813 0.05440293733861784
10.32101795415371 0.055766532328978304
10.344820994719724 0.05713327213577216
10.368678931492944 0.058569318402250534
10.392591891078775 0.060027027780394086
10.416560000374604 0.061488099028036834
10.440583386570482 0.0629525398985532
10.464662177149794 0.06445010208606053
10.488796499889935 0.06599934816429726
10.512986482862994 0.06755216722025917
10.53723225443641 0.06910856749419197
10.561533943273693 0.07066855724534715
10.585891678335079 0.07230056226809156
10.610305588878218 0.07393769863335187
10.634775804458865 0.07557861067495417
10.659302454931566 0.07722330710062257
10.683885670450344 0.07890702435793147
10.708525581469402 0.08062025611282535
10.733222318743785 0.08233743904047543
10.75797601333011 0.08405858225334803
10.782786796587244 0.08579307315155792
10.807654800177001 0.08757497728135849
10.832580156064845 0.08936099096086393
10.85756299652058 0.09115112366779977
10.882603454119069 0.0929453849017503
10.907701661740925 0.09477983503155901
10.932857752573215 0.09662890368828275
10.958071860110184 0.09848223679415738
10.98334411815393 0.1003398441841475
11.00867466081515 0.10221800461304922
11.034063622513832 0.10412761876718032
11.059511137979976 0.10604163700464689
11.085017342254302 0.10796006948244838
11.110582370688968 0.10988292638100898
11.136206358948296 0.11185321956321365
11.161889443009489 0.11382921045275678
11.187631759163333 0.11580975850822157
11.213433444014953 0.11779487423965748
11.239294634484521 0.11981240577226243
11.265215467807977 0.12185539304458247
11.29119608153777 0.12390309199448465
11.317236613543578 0.1259555134883634
11.343337202013046 0.12802225679660384
11.369497985452515 0.13014020859568548
11.39571910268776 0.13226304496069025
11.422000692864733 0.13439077715674014
11.448342895450272 0.1365234164749359
11.474745850232884 0.1387110661261151
11.501209697323457 0.1409187419697313
11.527734577156018 0.14313150930702542
11.554320630488466 0.1453493798803497
11.58096799840333 0.14759971645931025
11.60767682230851 0.14990213183989895
11.634447243938041 0.1522098572089938
11.661279405352813 0.15452290481285416
11.688173448941365 0.15684128692598387
11.715129517420618 0.15924488385945823
11.742147753836633 0.1616567206575751
11.769228301565379 0.16407411979938707
11.796371304313485 0.16649709411315333
11.823576906119005 0.1689760364991279
11.850845251352188 0.17149935983848502
11.878176484716235 0.17402850263945657
11.905570751248078 0.17656347832328534
11.93302819631913 0.17911958615043821
11.96054896563608 0.1817591648896685
11.988133205241658 0.18440483120670237
12.015781061515398 0.18705659914112963
12.043492681174435 0.18971448276491978
12.071268211274266 0.19244945580415124
12.09910779920954 0.19521274668325844
12.127011592714842 0.1979824104536046
12.154979739865457 0.20075846181278797
12.183012389078188 0.20357314478509694
12.211109689112122 0.20645114790313024
12.239271789069424 0.20933578846964693
12.267498838396127 0.21222708179238678
12.295790986882931 0.2151250432143932
12.324148384665987 0.21810711250167183
12.352571182227706 0.22109921737536112
12.38105953039755 0.2240982228468406
12.40961358035284 0.22710414483074337
12.438233483619534 0.23015463941207454
12.46691939207307 0.23324183219338934
12.495671457939142 0.2363361448707585
12.52448983379452 0.2394375938645753
12.553374672567857 0.24255414116294888
12.5823261275405 0.24572019045111526
12.6113443523473 0.24889354149962878
12.640429500977445 0.2520742111483114
12.66958172777524 0.2552622162758202
12.69880118744097 0.2584805773557226
12.728088035031693 0.2617137561064558
12.757442425962068 0.2649543914361139
12.786864516005187 0.26820250054157135
12.816354461293395 0.27146185296248715
12.845912418319116 0.27473552893461606
12.875538543935695 0.27801675488314387
12.905232995358215 0.2813055482203444
12.934995930164352 0.28460192639865023
12.964827506295174 0.28789963588500217
12.99472788205603 0.2912046503077801
13.024697216117346 0.29451728698184404
13.054735667515498 0.297837563486154
13.084843395653632 0.30115512996288335
13.115020560302526 0.30447195851985115
13.145267321601429 0.3077964365746729
13.175583840058925 0.31112858176914704
