1.646272698579767280e+01 3.375642908975413914e-03
1.649806561492480839e+01 3.453497871581889811e-03
1.653348576247194046e+01 3.531532428408562518e-03
1.656898761648409035e+01 3.611881846400426255e-03
1.660457136544003021e+01 3.703872829291743329e-03
1.664023719825332748e+01 3.797368466881785587e-03
1.667598530427333614e+01 3.895233235220257884e-03
1.671181587328619145e+01 4.004446454770244079e-03
1.674772909551580824e+01 4.116144595928378225e-03
1.678372516162493611e+01 4.233753926234887222e-03
1.681980426271611861e+01 4.363640408837812790e-03
1.685596659033273781e+01 4.495962305036557694e-03
1.689221233646003384e+01 4.636603687880616609e-03
1.692854169352608906e+01 4.789842826934134767e-03
1.696495485440289741e+01 4.944606537859275175e-03
1.700145201240735915e+01 5.111788322163343667e-03
1.703803336130231827e+01 5.289478239621892008e-03
1.707469909529758212e+01 5.469534913334295201e-03
1.711144940905094813e+01 5.665813344646469796e-03
1.714828449766926610e+01 5.869693141306378537e-03
1.718520455670943647e+01 6.077594148502743487e-03
1.722220978217948684e+01 6.304668205067753828e-03
1.725930037053955957e+01 6.538110259217702613e-03
1.729647651870302028e+01 6.774710746397238914e-03
1.733373842403745257e+01 7.035216411478958931e-03
1.737108628436572744e+01 7.299917295947172535e-03
1.740852029796706191e+01 7.568197983286589769e-03
1.744604066357802452e+01 7.862790509482686652e-03
1.748364758039366507e+01 8.159336401364000735e-03
1.752134124806850934e+01 8.463531907981464153e-03
1.755912186671764985e+01 8.791923547873420342e-03
1.759698963691780449e+01 9.121263529594178521e-03
1.763494475970836106e+01 9.463923497246229388e-03
1.767298743659247506e+01 9.827730209163082487e-03
1.771111786953811773e+01 1.019348762011500209e-02
1.774933626097917738e+01 1.057419295536260462e-02
1.778764281381647550e+01 1.097481082385708129e-02
1.782603773141890713e+01 1.137747486494632143e-02
1.786452121762448186e+01 1.179884675570264108e-02
1.790309347674143936e+01 1.223758161612827078e-02
1.794175471354929385e+01 1.267766798602695810e-02
1.798050513329993549e+01 1.314228535975169032e-02
1.801934494171873880e+01 1.362064870281984308e-02
1.805827434500564266e+01 1.410034027954264191e-02
1.809729354983623750e+01 1.460973322084353765e-02
1.813640276336287727e+01 1.512911985593344555e-02
1.817560219321574877e+01 1.565058800271094952e-02
1.821489204750401569e+01 1.620584048437455349e-02
1.825427253481690215e+01 1.676831276528835402e-02
1.829374386422480470e+01 1.733256470169730612e-02
1.833330624528037234e+01 1.793695203872561206e-02
1.837295988801967894e+01 1.854432922509437198e-02
1.841270500296329260e+01 1.915749668120310389e-02
1.845254180111740183e+01 1.980959027130921313e-02
1.849247049397495246e+01 2.046379583526844459e-02
1.853249129351673830e+01 2.112946448106335640e-02
1.857260441221255576e+01 2.183013887142574994e-02
1.861281006302232655e+01 2.253343144645908458e-02
1.865310845939723450e+01 2.325388580964855845e-02
1.869349981528080917e+01 2.400523223408800033e-02
1.873398434511014088e+01 2.475978428049553648e-02
1.877456226381696069e+01 2.553667445704527195e-02
1.881523378682880221e+01 2.634104670220432931e-02
1.885599913007015260e+01 2.714829426213646868e-02
1.889685850996356109e+01 2.798353844080446462e-02
1.893781214343085040e+01 2.884156643442795098e-02
1.897886024789421100e+01 2.970216981519373245e-02
1.902000304127739128e+01 3.059662253804626419e-02
1.906124074200684149e+01 3.150754913342988794e-02
1.910257356901285419e+01 3.242219668716925240e-02
1.914400174173076152e+01 3.337462345727421065e-02
1.918552548010209335e+01 3.433871988873624104e-02
1.922714500457572839e+01 3.530650042074316014e-02
1.926886053610905236e+01 3.631540167592962193e-02
1.931067229616917658e+01 3.733172709579366672e-02
1.935258050673408192e+01 3.835305010977851231e-02
1.939458539029380191e+01 3.941511871377949977e-02
1.943668716985160927e+01 4.048091160945062328e-02
1.947888606892518126e+01 4.155710005159113374e-02
1.952118231154781114e+01 4.266762140236746853e-02
1.956357612226959475e+01 4.378208191939714222e-02
1.960606772615860649e+01 4.491124226167979988e-02
1.964865734880211789e+01 4.606871090463930674e-02
1.969134521630774515e+01 4.723166238294426722e-02
1.973413155530471741e+01 4.841230230776443627e-02
1.977701659294503500e+01 4.961726214228466547e-02
1.982000055690470575e+01 5.082717149841368270e-02
1.986308367538489605e+01 5.205929258455620906e-02
1.990626617711322410e+01 5.331189592251868448e-02
1.994954829134490737e+01 5.456896291523698206e-02
1.999293024786401318e+01 5.585320515881538050e-02
2.003641227698468086e+01 5.715300389165225980e-02
2.007999460955229765e+01 5.845937215695241190e-02
2.012367747694479903e+01 5.979622435512010892e-02
2.016746111107383754e+01 6.114525337293169605e-02
2.021134574438605824e+01 6.250056052149197128e-02
2.025533160986426040e+01 6.389027223999481364e-02
2.029941894102873334e+01 6.528913980860921729e-02
2.034360797193842174e+01 6.669311050471832258e-02
2.038789893719220458e+01 6.813586987946382290e-02
2.043229207193012442e+01 6.958289933467398658e-02
2.047678761183462370e+01 7.104019756708895850e-02
2.052138579313183087e+01 7.253093901637946983e-02
2.056608685259279312e+01 7.402572782343933011e-02
2.061089102753473767e+01 7.553441797852022965e-02
2.065579855582233648e+01 7.707053229752371115e-02
2.070080967586892839e+01 7.861199139540450687e-02
2.074592462663785852e+01 8.016800968369951208e-02
2.079114364764368972e+01 8.174718960929597267e-02
2.083646697895349931e+01 8.333108601287750328e-02
2.088189486118815097e+01 8.493256039184728101e-02
2.092742753552353818e+01 8.655155988092071151e-02
2.097306524369193070e+01 8.817517059400881152e-02
2.101880822798320025e+01 8.981808264467147640e-02
2.106465673124614213e+01 9.147385355683254615e-02
2.111061099688972575e+01 9.313552486879120296e-02
2.115667126888443406e+01 9.481488353381413436e-02
2.120283779176353178e+01 9.650503097784252082e-02
2.124911081062435869e+01 9.820049193402102805e-02
2.129549057112966892e+01 9.991498000353651876e-02
2.134197731950885313e+01 1.016370679679871741e-01
2.138857130255934180e+01 1.033644085474642316e-01
2.143527276764786293e+01 1.051119774575929727e-01
2.148208196271177428e+01 1.068646578983089290e-01
2.152899913626033168e+01 1.086242812119276868e-01
2.157602453737608528e+01 1.104016242267630288e-01
2.162315841571616204e+01 1.121842186388908591e-01
2.167040102151357317e+01 1.139743018308390921e-01
2.171775260557858545e+01 1.157812333047608389e-01
2.176521341930000020e+01 1.175928276968402630e-01
2.181278371464653176e+01 1.194134832060004259e-01
2.186046374416814686e+01 1.212493858166564520e-01
2.190825376099737909e+01 1.230895234495475443e-01
2.195615401885065410e+01 1.249411884626645819e-01
2.200416477202970000e+01 1.268052370512703364e-01
2.205228627542286191e+01 1.286745239605593394e-01
2.210051878450644125e+01 1.305553918395093438e-01
2.214886255534608495e+01 1.324480935028347628e-01
2.219731784459808566e+01 1.343456762952162931e-01
2.224588490951083486e+01 1.362564430435909135e-01
2.229456400792611603e+01 1.381771911812490483e-01
2.234335539828049733e+01 1.401024058458513744e-01
2.239225933960672066e+01 1.420431616371881089e-01
2.244127609153501623e+01 1.439914871227280235e-01
2.249040591429456271e+01 1.459452905469346973e-01
2.253964906871482654e+01 1.479140388874980450e-01
2.258900581622693338e+01 1.498897694855090557e-01
2.263847641886509976e+01 1.518708631648250651e-01
2.268806113926795121e+01 1.538681382713926182e-01
2.273776024068001078e+01 1.558707908424910860e-01
2.278757398695302072e+01 1.578796144810775126e-01
2.283750264254739548e+01 1.599041596013882627e-01
2.288754647253355756e+01 1.619334167887908627e-01
2.293770574259343320e+01 1.639706495756064475e-01
2.298798071902179885e+01 1.660210016459114923e-01
2.303837166872771292e+01 1.680767040584296712e-01
2.308887885923594752e+01 1.701409663838590602e-01
2.313950255868837047e+01 1.722176336763040494e-01
2.319024303584541258e+01 1.742992803298168414e-01
2.324110056008747449e+01 1.763907048456382354e-01
2.329207540141636912e+01 1.784929564636865695e-01
2.334316783045670007e+01 1.806000575123597462e-01
2.339437811845738935e+01 1.827183406760527484e-01
2.344570653729305576e+01 1.848455801974595025e-01
2.349715335946546091e+01 1.869782398772927845e-01
2.354871885810499776e+01 1.891218892549906272e-01
2.360040330697206201e+01 1.912736924726835541e-01
2.365220698045859749e+01 1.934307283879164729e-01
2.370413015358949593e+01 1.955993678408440295e-01
2.375617310202407140e+01 1.977747595629502086e-01
2.380833610205750972e+01 1.999554351499873706e-01
2.386061943062236423e+01 2.021475925559736986e-01
2.391302336529000527e+01 2.043454527648538854e-01
2.396554818427211231e+01 2.065489709826006659e-01
2.401819416642211280e+01 2.087626917723326425e-01
2.407096159123672052e+01 2.109817501424402497e-01
2.412385073885733888e+01 2.132066106182533005e-01
2.417686189007163833e+01 2.154400442756533307e-01
2.422999532631498809e+01 2.176786299716986228e-01
2.428325132967198030e+01 2.199230971106316823e-01
2.433663018287787594e+01 2.221743994530507305e-01
2.439013216932018224e+01 2.244308885361950834e-01
2.444375757304010932e+01 2.266927356628846146e-01
2.449750667873408716e+01 2.289601504912581742e-01
2.455137977175528263e+01 2.312326622717081337e-01
2.460537713811507743e+01 2.335097730053150578e-01
2.465949906448465967e+01 2.357914920702728345e-01
2.471374583819648407e+01 2.380784132278082055e-01
2.476811774724583159e+01 2.403683977549481154e-01
2.482261508029229446e+01 2.426627215898593537e-01
2.487723812666137846e+01 2.449618458168006940e-01
2.493198717634596306e+01 2.472628733030644010e-01
2.498686252000791441e+01 2.495680017941094286e-01
2.504186444897957387e+01 2.518776379325556869e-01
2.509699325526528924e+01 2.541876692073257171e-01
2.515224923154305614e+01 2.565018982540722137e-01
2.520763267116597461e+01 2.588207348408191333e-01
2.526314386816387270e+01 2.611376363993434535e-01
2.531878311724480923e+01 2.634597183941913556e-01
2.537455071379668325e+01 2.657845916505641171e-01
2.543044695388880072e+01 2.681076396807241524e-01
2.548647213427341285e+01 2.704352648583565610e-01
2.554262655238735391e+01 2.727652935140109092e-01
2.559891050635351206e+01 2.750930202266622659e-01
2.565532429498252753e+01 2.774252334917258755e-01
2.571186821777433096e+01 2.797579608891490044e-01
2.576854257491972433e+01 2.820890409513236996e-01
2.582534766730195841e+01 2.844245396219061695e-01
2.588228379649839539e+01 2.867583181655981583e-01
2.593935126478204722e+01 2.890915909273119588e-01
2.599655037512320988e+01 2.914279883160804108e-01
2.605388143119106559e+01 2.937621942861602387e-01
2.611134473735529937e+01 2.960956767087301600e-01
2.616894059868768707e+01 2.984331343575420403e-01
2.622666932096375803e+01 3.007655319100065450e-01
2.628453121066439380e+01 3.030990193362250729e-01
2.634252657497747663e+01 3.054348026043864905e-01
2.640065572179946329e+01 3.077644106527019918e-01
2.645891895973709040e+01 3.100955649736903963e-01
2.651731659810897312e+01 3.124293931130514013e-01
2.657584894694726430e+01 3.147547493395176366e-01
2.663451631699929933e+01 3.170821642621944880e-01
2.669331901972919141e+01 3.194124912951313844e-01
2.675225736731959003e+01 3.217321612169000700e-01
2.681133167267325135e+01 3.240556937266155790e-01
2.687054224941475766e+01 3.263788171440173969e-01
2.692988941189209839e+01 3.286933595698223742e-01
2.698937347517844998e+01 3.310094229828506318e-01
2.704899475507376039e+01 3.333247960054306347e-01
2.710875356810648285e+01 3.356309819088091340e-01
2.716865023153522429e+01 3.379400217886737723e-01
2.722868506335040450e+01 3.402450245826099673e-01
2.728885838227602179e+01 3.425418893388190167e-01
2.734917050777128367e+01 3.448407857778006402e-01
2.740962176003233353e+01 3.471334094704693340e-01
2.747021245999388839e+01 3.494188333889037823e-01
2.753094292933104370e+01 3.517053810162099614e-01
2.759181349046090403e+01 3.539829348390868269e-01
2.765282446654433102e+01 3.562530158767059918e-01
2.771397618148764508e+01 3.585264726826784543e-01
2.777526895994432365e+01 3.607848838747865772e-01
2.783670312731677754e+01 3.630393050738522920e-01
2.789827900975803487e+01 3.652958918039918013e-01
2.795999693417350684e+01 3.675337945462647804e-01
2.802185722822266101e+01 3.697670969454210921e-01
2.808386022032084028e+01 3.720047347088621947e-01
2.814600623964095760e+01 3.742157807893939925e-01
2.820829561611525449e+01 3.764275087363082584e-01
2.827072868043705256e+01 3.786401489177766422e-01
2.833330576406252987e+01 3.808244440705379485e-01
2.839602719921241558e+01 3.830104301004033651e-01
2.845889331887383733e+01 3.851927902113934099e-01
2.852190445680205144e+01 3.873481139664163297e-01
2.858506094752216953e+01 3.895048824987494829e-01
2.864836312633103788e+01 3.916537954771135421e-01
2.871181132929891788e+01 3.937744543192456259e-01
2.877540589327132992e+01 3.958991369802915550e-01
2.883914715587081545e+01 3.980068994322436549e-01
2.890303545549875963e+01 4.000922248668699055e-01
2.896707113133710365e+01 4.021798168051119449e-01
2.903125452335027390e+01 4.042444697768137196e-01
2.909558597228688015e+01 4.062872589590921235e-01
2.916006581968159850e+01 4.083347604052773860e-01
2.922469440785689443e+01 4.103475310866724346e-01
2.928947207992494839e+01 4.123454074388260837e-01
2.935439917978940727e+01 4.143460330683115256e-01
2.941947605214721051e+01 4.163036168353522193e-01
2.948470304249048013e+01 4.182513547164832257e-01
2.955008049710827933e+01 4.202004757957262804e-01
2.961560876308846346e+01 4.220963665450074842e-01
2.968128818831959137e+01 4.239889015742812628e-01
2.974711912149271242e+01 4.258812576492290169e-01
2.981310191210318550e+01 4.277102437591853157e-01
2.987923691045263652e+01 4.295434489365352881e-01
2.994552446765072773e+01 4.313644313857063484e-01
3.001196493561706191e+01 4.331298937671099747e-01
3.007855866708303694e+01 4.348961946981453330e-01
3.014530601559375356e+01 4.366444728926603958e-01
3.021220733550980952e+01 4.383409120821508687e-01
3.027926298200926780e+01 4.400397957395494331e-01
3.034647331108952528e+01 4.417069823384722760e-01
3.041383867956913889e+01 4.433324373307832023e-01
3.048135944508980089e+01 4.449560153370770710e-01
3.054903596611820404e+01 4.466199956921939052e-01
3.061686860194793169e+01 4.483285804823666787e-01
3.068485771270139040e+01 4.500382023662981013e-01
3.075300365933172131e+01 4.518460469955503100e-01
3.082130680362464403e+01 4.536654810766266310e-01
3.088976750820050299e+01 4.554276176165826806e-01
3.095838613651610771e+01 4.571584687653542645e-01
3.102716305286669041e+01 4.588572341462757720e-01
3.109609862238779598e+01 4.604954245863477347e-01
3.116519321105729645e+01 4.621300939700063726e-01
3.123444718569727740e+01 4.636788582280755300e-01
3.130386091397600268e+01 4.652297043125286358e-01
3.137343476440989321e+01 4.667113529330926269e-01
3.144316910636538864e+01 4.681752893120061376e-01
3.151306431006103637e+01 4.695963125812383510e-01
3.158312074656938151e+01 4.709778167736178300e-01
3.165333878781895294e+01 4.723366959468262571e-01
3.172371880659621368e+01 4.736377228540413764e-01
3.179426117654758244e+01 4.749353156948099564e-01
3.186496627218140176e+01 4.761586067130409994e-01
3.193583446886991339e+01 4.773789902065903590e-01
3.200686614285126552e+01 4.785424782312430736e-01
3.207806167123151653e+01 4.796867513460580934e-01
3.214942143198657476e+01 4.807916702441461521e-01
3.222094580396431951e+01 4.818557753250167774e-01
3.229263516688651947e+01 4.829057009470201223e-01
3.236448990135086490e+01 4.838910013030395252e-01
3.243651038883300686e+01 4.848746713027698441e-01
3.250869701168861070e+01 4.857913575292056585e-01
3.258105015315530295e+01 4.866947547764881588e-01
3.265357019735479582e+01 4.875525269972706965e-01
3.272625752929486964e+01 4.883752071710540932e-01
3.279911253487140499e+01 4.891722816327428447e-01
3.287213560087050013e+01 4.899148433091133903e-01
3.294532711497048183e+01 4.906479538861545642e-01
3.301868746574391622e+01 4.913086220100757462e-01
3.309221704265977593e+01 4.919596372735495216e-01
3.316591623608543671e+01 4.925497454193774605e-01
3.323978543728875223e+01 4.931166178682782064e-01
3.331382503844015730e+01 4.936397197346278354e-01
3.338803543261474260e+01 4.941186575386395941e-01
3.346241701379431532e+01 4.945753039358349312e-01
3.353697017686952364e+01 4.949620433107528861e-01
3.361169531764193152e+01 4.953462315978232056e-01
3.368659283282618588e+01 4.956429662827368521e-01
3.376166312005197057e+01 4.959333051267564851e-01
3.383690657786626588e+01 4.961599330569139710e-01
3.391232360573543758e+01 4.963516701072328008e-01
3.398791460404729037e+01 4.965074835825649124e-01
3.406367997411327053e+01 4.965999621732000158e-01
3.414225527979336761e+01 4.966810107666506102e-01
3.422122006784684345e+01 4.966721462766845452e-01
3.430036698961684749e+01 4.966572670364330921e-01
3.437969646519807299e+01 4.965590050491899277e-01
3.445920891565424427e+01 4.964363401944491550e-01
3.453890476302021284e+01 4.962576918179864016e-01
3.461878443030426666e+01 4.960262821291891999e-01
3.469884834149040387e+01 4.957661571086202645e-01
3.477909692154051413e+01 4.954254154065536042e-01
3.485953059639668083e+01 4.950803022313334800e-01
3.494014979298344770e+01 4.946317568558744604e-01
3.502095493921004277e+01 4.941771110495780661e-01
3.510194646397267348e+01 4.936452508534163730e-01
3.518312479715683594e+01 4.930807557452943080e-01
3.526449036963953887e+01 4.924660197031651698e-01
3.534604361329159872e+01 4.917925862153991190e-01
3.542778496098001995e+01 4.910947790438058291e-01
3.550971484657014088e+01 4.903131567250575973e-01
3.559183370492804244e+01 4.895245505193124291e-01
3.567414197192287872e+01 4.886433889576129452e-01
3.575664008442909392e+01 4.877483274223923804e-01
3.583932848032878127e+01 4.867860590835972889e-01
3.592220759851407053e+01 4.857861624281347712e-01
3.600527787888937326e+01 4.847433950244317558e-01
3.608853976237372052e+01 4.836406972297166984e-01
3.617199369090319294e+01 4.825178402095324781e-01
3.625564010743315890e+01 4.813129951804748785e-01
3.633947945594066908e+01 4.800969013065263802e-01
3.642351218142686520e+01 4.788064766636930258e-01
3.650773872991923952e+01 4.774939419437018717e-01
3.659215954847404362e+01 4.761245591644949204e-01
3.667677508517875395e+01 4.747154375213464839e-01
3.676158578915428876e+01 4.732704456618390676e-01
3.684659211055748784e+01 4.717672083842299191e-01
3.693179450058353552e+01 4.702458128419308991e-01
3.701719341146824149e+01 4.686514809629014344e-01
3.710278929649052060e+01 4.670415575591559953e-01
3.718858260997482290e+01 4.653750857738929714e-01
3.727457380729347847e+01 4.636801777479446773e-01
3.736076334486910611e+01 4.619436725619565642e-01
3.744715168017714291e+01 4.601677007122322305e-01
3.753373927174816060e+01 4.583637698586748854e-01
3.762052657917032406e+01 4.565088903430427614e-01
3.770751406309189235e+01 4.546362614658814305e-01
3.779470218522359204e+01 4.527138110772999102e-01
3.788209140834107558e+01 4.507715296187999598e-01
3.796968219628744379e+01 4.487926959293082607e-01
3.805747501397561194e+01 4.467867939664633692e-01
3.814547032739083221e+01 4.447553901761744921e-01
3.823366860359321606e+01 4.426923174247665571e-01
3.832207031072008618e+01 4.406124050206983167e-01
3.841067591798855574e+01 4.384975091881246900e-01
3.849948589569802238e+01 4.363688406139979437e-01
3.858850071523260539e+01 4.342148068472485578e-01
3.867772084906367525e+01 4.320445915446691210e-01
3.876714677075242577e+01 4.298572282599872896e-01
3.885677895495224021e+01 4.276527312421909421e-01
3.894661787741135583e+01 4.254368695316541604e-01
3.903666401497533656e+01 4.232053444996282110e-01
3.912691784558957409e+01 4.209656628271555290e-01
3.921737984830183166e+01 4.187150633090016560e-01
3.930805050326487304e+01 4.164573962600395252e-01
3.939893029173888550e+01 4.141948500783254605e-01
3.949001969609407325e+01 4.119269392355264792e-01
3.958131919981332203e+01 4.096572021608220204e-01
3.967282928749460780e+01 4.073864387302372769e-01
3.976455044485363288e+01 4.051145347182310008e-01
3.985648315872648340e+01 4.028485813360038748e-01
3.994862791707207350e+01 4.005816695379922354e-01
4.004098520897480284e+01 3.983251756892322026e-01
4.013355552464723530e+01 3.960709087479399315e-01
4.022633935543252903e+01 3.938267400935857587e-01
